lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,24,1.3571616411209106,0.7122898101806641,nan,0.8140000104904175,0.35441917181015015,0.334210067987442,0,,,,,,,,,,,,,
,,24,,,,,,,0,0.5043045878410339,0.2227734625339508,0.32499998807907104,0.20689554512500763,0.18256673216819763,,,,,,,,
0.0001442986898059786,0.0001442986898059786,25,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,1,,,,,,1.823981761932373,,,,,,,
,,49,1.0284067392349243,0.7244935631752014,nan,0.9160000085830688,0.5030159950256348,0.4576207101345062,1,,,,,,,,,,,,,
,,49,,,,,,,1,0.684999406337738,0.33938103914260864,0.5450000166893005,0.3748320937156677,0.34059688448905945,,,,,,,,
0.0001442986898059786,0.0001442986898059786,50,,,,,,,,,,,,,,,,,,,,
,,74,0.7392287254333496,0.7515950202941895,nan,0.9340000152587891,0.5866537690162659,0.5687617659568787,2,,,,,,,,,,,,,
,,74,,,,,,,2,0.7511122822761536,0.35760170221328735,0.5550000071525574,0.3791338801383972,0.34172549843788147,,,,,,,,
0.0001442986898059786,0.0001442986898059786,75,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,3,,,,,,1.5161019563674927,,,,,,,
,,99,0.5589426159858704,0.8692970275878906,0.4977383017539978,0.9100000262260437,0.49761420488357544,0.5019949078559875,3,,,,,,,,,,,,,
,,99,,,,,,,3,0.837530255317688,0.47036808729171753,0.6700000166893005,0.4830438494682312,0.4663327634334564,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,100,,,,,,,,,,,,,,,,,,,,
,,124,0.5675065517425537,0.7418198585510254,nan,0.9259999990463257,0.4783100187778473,0.48010867834091187,4,,,,,,,,,,,,,
,,124,,,,,,,4,0.8770388960838318,0.5712019801139832,0.7350000143051147,0.5873822569847107,0.5627478957176208,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,125,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,5,,,,,,0.5939189791679382,,,,,,,
,,149,0.551952064037323,0.7378696799278259,nan,0.9259999990463257,0.4783100187778473,0.4799458086490631,5,,,,,,,,,,,,,
,,149,,,,,,,5,0.889904797077179,0.5916085243225098,0.7400000095367432,0.6085282564163208,0.5713837742805481,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,150,,,,,,,,,,,,,,,,,,,,
,,174,0.5666205286979675,0.7250080108642578,nan,0.9259999990463257,0.4783100187778473,0.4799458086490631,6,,,,,,,,,,,,,
,,174,,,,,,,6,0.8834133148193359,0.5536469221115112,0.7400000095367432,0.5434364080429077,0.5208920836448669,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,175,,,,,,,,,,,,,,,,,,,,
,,199,,,,,,,7,,,,,,0.8758434653282166,,,,,,,
