iteration,train_time_s,query_time_s,eig_time_s
0,28.2833,99.7628,84.2287
1,31.3484,155.8519,139.9599
2,32.793,219.7611,203.6797
3,33.192,272.7771,256.5484
4,33.9934,325.4791,309.0597
5,35.027,413.6404,396.9714
6,35.7203,474.7795,457.9454
7,37.0788,534.549,517.637
8,37.8974,595.8676,579.0175
9,38.6252,665.0972,647.8648
