iteration,train_time_s,query_time_s,eig_time_s
0,37.7214,5.7422,
1,37.5397,5.8665,
2,40.7386,5.9375,
3,40.59,5.7581,
4,45.6661,6.0054,
5,55.8247,5.7828,
6,47.5743,5.9806,
7,50.9635,5.8955,
8,49.4338,6.2824,
9,47.254,5.8751,
