lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,31,1.1427682638168335,0.742649495601654,nan,0.7680000066757202,0.3386657238006592,0.31671828031539917,0,,,,,,,,,,,,,
,,31,,,,,,,0,0.6507949829101562,0.3396366834640503,0.5799999833106995,0.27846404910087585,0.284485399723053,,,,,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,1,,,,,,0.7245681285858154,,,,,,,
,,63,0.6131941080093384,0.9219088554382324,nan,0.9160000085830688,0.3924657702445984,0.3761329650878906,1,,,,,,,,,,,,,
,,63,,,,,,,1,0.7314815521240234,0.394853413105011,0.7879999876022339,0.3943137228488922,0.3895038962364197,,,,,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,,,,,,,,,,,,,
,,95,0.674528181552887,0.8827084898948669,nan,0.656000018119812,0.299726277589798,0.27254942059516907,2,,,,,,,,,,,,,
,,95,,,,,,,2,0.8226894736289978,0.4005265235900879,0.8159999847412109,0.39496731758117676,0.38959598541259766,,,,,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,3,,,,,,0.5834347605705261,,,,,,,
,,127,0.56060791015625,0.9006420373916626,nan,0.9100000262260437,0.44233909249305725,0.43245822191238403,3,,,,,,,,,,,,,
,,127,,,,,,,3,0.8593563437461853,0.4450087547302246,0.7400000095367432,0.37199345231056213,0.3910723626613617,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,4,,,,,,0.8999131321907043,,,,,,,
,,159,0.5488029718399048,0.9073757529258728,nan,0.8939999938011169,0.4520922601222992,0.42880234122276306,4,,,,,,,,,,,,,
,,159,,,,,,,4,0.886613667011261,0.44906526803970337,0.7919999957084656,0.4534640312194824,0.43914228677749634,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,,,,,,,,,,,,,
