iteration,train_time_s,query_time_s,eig_time_s
0,21.6254,90.1747,84.5225
1,23.0425,148.4893,142.6876
2,24.6458,209.6568,203.6767
3,24.8278,262.8445,256.9507
4,25.2514,314.6825,308.6151
5,26.4303,403.9189,397.8958
6,26.8726,466.9444,460.8885
7,28.0107,540.7894,534.6177
8,29.3614,823.6964,816.5206
9,39.4996,995.7538,988.8894
