val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.336134433746338,0.12399999797344208,0,5,,,,
,,0,5,0.08436363935470581,,,
2.512864112854004,0.11999999731779099,1,11,,,,
,,1,11,0.2298181802034378,,,
4.21872615814209,0.08399999886751175,2,17,,,,
,,2,17,0.2609090805053711,,,
,,3,18,,2.3308920860290527,0.11959999799728394,0.11960000544786453
