lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,21,1.264323115348816,0.5245901346206665,0,,,,,
,,21,,,0,0.5885714292526245,,,,
0.0001442986898059786,0.0001442986898059786,22,,,,,,,,
,,43,0.5456908941268921,0.8196721076965332,1,,,,,
,,43,,,1,0.8399999737739563,,,,
0.0001442986898059786,0.0001442986898059786,44,,,,,,,,
,,49,,,2,,0.41492360830307007,,,
,,65,0.49755653738975525,0.8196721076965332,2,,,,,
,,65,,,2,0.8399999737739563,,,,
0.0001442986898059786,0.0001442986898059786,66,,,,,,,,
,,87,0.5527229309082031,0.8196721076965332,3,,,,,
,,87,,,3,0.8628571629524231,,,,
1.442986898059786e-05,1.442986898059786e-05,88,,,,,,,,
,,99,,,4,,0.3473857045173645,,,
,,109,0.4829302430152893,0.8196721076965332,4,,,,,
,,109,,,4,0.8628571629524231,,,,
1.442986898059786e-05,1.442986898059786e-05,110,,,,,,,,
,,131,0.4930989742279053,0.8196721076965332,5,,,,,
,,131,,,5,0.8799999952316284,,,,
1.442986898059786e-05,1.442986898059786e-05,132,,,,,,,,
,,149,,,6,,0.3113434910774231,,,
,,153,0.48589852452278137,0.8196721076965332,6,,,,,
,,153,,,6,0.8857142925262451,,,,
1.442986898059786e-05,1.442986898059786e-05,154,,,,,,,,
,,175,0.48602646589279175,0.8196721076965332,7,,,,,
,,175,,,7,0.8857142925262451,,,,
1.4429868980597862e-06,1.4429868980597862e-06,176,,,,,,,,
,,197,0.48780757188796997,0.8196721076965332,8,,,,,
,,197,,,8,0.8914285898208618,,,,
1.4429868980597862e-06,1.4429868980597862e-06,198,,,,,,,,
,,199,,,9,,0.4216446578502655,,,
,,219,0.48470649123191833,0.8196721076965332,9,,,,,
,,219,,,9,0.8857142925262451,,,,
1.4429868980597862e-06,1.4429868980597862e-06,220,,,,,,,,
,,241,0.4849822521209717,0.8196721076965332,10,,,,,
,,241,,,10,0.8857142925262451,,,,
1.4429868980597862e-06,1.4429868980597862e-06,242,,,,,,,,
,,249,,,11,,0.3215903341770172,,,
,,263,0.4904177784919739,0.8196721076965332,11,,,,,
,,263,,,11,0.8742856979370117,,,,
1.4429868980597863e-07,1.4429868980597863e-07,264,,,,,,,,
,,285,0.49263355135917664,0.8196721076965332,12,,,,,
,,285,,,12,0.8742856979370117,,,,
1.4429868980597863e-07,1.4429868980597863e-07,286,,,,,,,,
,,299,,,13,,0.12094169855117798,,,
,,307,0.48374709486961365,0.8196721076965332,13,,,,,
,,307,,,13,0.8971428275108337,,,,
1.4429868980597863e-07,1.4429868980597863e-07,308,,,,,,,,
,,329,0.4827413260936737,0.8196721076965332,14,,,,,
,,329,,,14,0.8914285898208618,,,,
1.4429868980597863e-07,1.4429868980597863e-07,330,,,,,,,,
,,349,,,15,,0.14821472764015198,,,
,,351,0.48481351137161255,0.8196721076965332,15,,,,,
,,351,,,15,0.8857142925262451,,,,
1.4429868980597864e-08,1.4429868980597864e-08,352,,,,,,,,
,,373,0.4825593829154968,0.8196721076965332,16,,,,,
,,373,,,16,0.8914285898208618,,,,
,,374,,,17,,,0.30117058753967285,0.9268888831138611,0.39446210861206055
