iteration,train_time_s,query_time_s,eig_time_s
0,227.1904,63.3166,58.3366
1,226.6702,110.7393,105.3919
2,226.1578,168.477,162.9938
3,228.3813,220.707,215.1954
4,227.4061,298.2061,292.5557
5,228.0479,360.966,355.4053
6,227.1055,427.9034,422.4233
7,228.4766,500.0412,494.3943
8,227.789,651.2082,645.5305
9,228.0653,759.1012,753.511
