iteration,train_time_s,query_time_s,eig_time_s
0,36.5415,6.1257,
1,41.8045,6.2049,
2,46.1433,6.3117,
3,44.3131,6.1741,
4,46.6294,6.4252,
5,43.5498,6.2464,
6,46.5821,6.3082,
7,49.1847,6.1793,
8,48.4993,6.3435,
9,57.7898,6.0436,
