val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.303910255432129,0.12880000472068787,0,5,,,,,,
,,0,5,0.105636365711689,,,,,
2.2529306411743164,0.16019999980926514,1,11,,,,,,
,,1,11,0.11800000071525574,,,,,
2.2495718002319336,0.1720000058412552,2,17,,,,,,
,,2,17,0.1369090974330902,,,,,
2.1417391300201416,0.20059999823570251,3,23,,,,,,
,,3,23,0.1599999964237213,,,,,
2.4047327041625977,0.16419999301433563,4,29,,,,,,
,,4,29,0.1645454615354538,,,,,
10.567948341369629,0.10980000346899033,5,35,,,,,,
,,5,35,0.15672726929187775,,,,,
7.283993721008301,0.15700000524520874,6,41,,,,,,
,,6,41,0.16363635659217834,,,,,
2.3303308486938477,0.22439999878406525,7,47,,,,,,
,,7,47,0.1754545420408249,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,2.1871626377105713,,
2.0734360218048096,0.21660000085830688,8,53,,,,,,
,,8,53,0.1950909048318863,,,,,
1.8995920419692993,0.26919999718666077,9,59,,,,,,
,,9,59,0.20472727715969086,,,,,
1.9079889059066772,0.2354000061750412,10,65,,,,,,
,,10,65,0.2176363617181778,,,,,
1.891189694404602,0.2833999991416931,11,71,,,,,,
,,11,71,0.21054545044898987,,,,,
2.0822834968566895,0.272599995136261,12,77,,,,,,
,,12,77,0.23254545032978058,,,,,
1.9545857906341553,0.2667999863624573,13,83,,,,,,
,,13,83,0.23636363446712494,,,,,
1.8306472301483154,0.3140000104904175,14,89,,,,,,
,,14,89,0.23199999332427979,,,,,
1.8170961141586304,0.27219998836517334,15,95,,,,,,
,,15,95,0.23854544758796692,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,2.045276165008545,,
1.7799733877182007,0.30979999899864197,16,101,,,,,,
,,16,101,0.24345454573631287,,,,,
2.2595102787017822,0.225600004196167,17,107,,,,,,
,,17,107,0.2494545429944992,,,,,
1.7490394115447998,0.350600004196167,18,113,,,,,,
,,18,113,0.24181817471981049,,,,,
1.696386694908142,0.37400001287460327,19,119,,,,,,
,,19,119,0.258545458316803,,,,,
1.8847906589508057,0.28200000524520874,20,125,,,,,,
,,20,125,0.26636365056037903,,,,,
1.7526726722717285,0.36660000681877136,21,131,,,,,,
,,21,131,0.2512727379798889,,,,,
1.7960715293884277,0.3529999852180481,22,137,,,,,,
,,22,137,0.27436363697052,,,,,
1.6434409618377686,0.39820000529289246,23,143,,,,,,
,,23,143,0.2818181812763214,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,1.9609925746917725,,
1.9065773487091064,0.32179999351501465,24,149,,,,,,
,,24,149,0.2714545428752899,,,,,
1.6946449279785156,0.3776000142097473,25,155,,,,,,
,,25,155,0.28563636541366577,,,,,
1.8434057235717773,0.3073999881744385,26,161,,,,,,
,,26,161,0.2772727310657501,,,,,
1.6741276979446411,0.3716000020503998,27,167,,,,,,
,,27,167,0.2801818251609802,,,,,
1.545137643814087,0.4397999942302704,28,173,,,,,,
,,28,173,0.28381818532943726,,,,,
1.6966084241867065,0.3441999852657318,29,179,,,,,,
,,29,179,0.2985454499721527,,,,,
1.5436910390853882,0.44600000977516174,30,185,,,,,,
,,30,185,0.3019999861717224,,,,,
1.7356202602386475,0.3553999960422516,31,191,,,,,,
,,31,191,0.29636362195014954,,,,,
1.633163571357727,0.39500001072883606,32,197,,,,,,
,,32,197,0.29527273774147034,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,1.8774242401123047,,
1.6531682014465332,0.4034000039100647,33,203,,,,,,
,,33,203,0.31727272272109985,,,,,
1.8513597249984741,0.3086000084877014,34,209,,,,,,
,,34,209,0.3007272779941559,,,,,
1.6616511344909668,0.38440001010894775,35,215,,,,,,
,,35,215,0.3150908946990967,,,,,
1.7144230604171753,0.3691999912261963,36,221,,,,,,
,,36,221,0.3174545466899872,,,,,
1.7244594097137451,0.37059998512268066,37,227,,,,,,
,,37,227,0.319454550743103,,,,,
1.3706586360931396,0.49900001287460327,38,233,,,,,,
,,38,233,0.31836363673210144,,,,,
1.8618215322494507,0.3479999899864197,39,239,,,,,,
,,39,239,0.3256363570690155,,,,,
1.6420176029205322,0.4153999984264374,40,245,,,,,,
,,40,245,0.3309091031551361,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,
,,41,249,,,,1.7889502048492432,,
1.800370693206787,0.35600000619888306,41,251,,,,,,
,,41,251,0.3319999873638153,,,,,
1.611444115638733,0.41659998893737793,42,257,,,,,,
,,42,257,0.32709091901779175,,,,,
1.7342265844345093,0.38199999928474426,43,263,,,,,,
,,43,263,0.33472728729248047,,,,,
1.7900539636611938,0.37599998712539673,44,269,,,,,,
,,44,269,0.3290909230709076,,,,,
1.7123011350631714,0.3903999924659729,45,275,,,,,,
,,45,275,0.34272727370262146,,,,,
2.018779993057251,0.3330000042915344,46,281,,,,,,
,,46,281,0.35472726821899414,,,,,
1.8746610879898071,0.32679998874664307,47,287,,,,,,
,,47,287,0.33927273750305176,,,,,
1.5349528789520264,0.43860000371932983,48,293,,,,,,
,,48,293,0.3561818301677704,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,
,,49,299,,,,1.6915957927703857,,
1.3217289447784424,0.5108000040054321,49,299,,,,,,
,,49,299,0.36218181252479553,,,,,
1.6860629320144653,0.40779998898506165,50,305,,,,,,
,,50,305,0.3858181834220886,,,,,
1.5644856691360474,0.4422000050544739,51,311,,,,,,
,,51,311,0.38109090924263,,,,,
1.3846629858016968,0.5001999735832214,52,317,,,,,,
,,52,317,0.38363635540008545,,,,,
1.5950783491134644,0.4397999942302704,53,323,,,,,,
,,53,323,0.3683636486530304,,,,,
1.302733063697815,0.5325999855995178,54,329,,,,,,
,,54,329,0.38254544138908386,,,,,
1.8335601091384888,0.420199990272522,55,335,,,,,,
,,55,335,0.4007272720336914,,,,,
1.3603801727294922,0.5216000080108643,56,341,,,,,,
,,56,341,0.37400001287460327,,,,,
1.4002790451049805,0.4927999973297119,57,347,,,,,,
,,57,347,0.39236363768577576,,,,,
,,,349,,0.0849634723963284,0.0849634723963284,,,
,,58,349,,,,1.6008520126342773,,
2.117605686187744,0.3409999907016754,58,353,,,,,,
,,58,353,0.414000004529953,,,,,
1.5626174211502075,0.47040000557899475,59,359,,,,,,
,,59,359,0.3967272639274597,,,,,
1.5491220951080322,0.49939998984336853,60,365,,,,,,
,,60,365,0.40545454621315,,,,,
1.3717191219329834,0.515999972820282,61,371,,,,,,
,,61,371,0.430545449256897,,,,,
1.111216425895691,0.5852000117301941,62,377,,,,,,
,,62,377,0.4249090850353241,,,,,
1.3318406343460083,0.5393999814987183,63,383,,,,,,
,,63,383,0.44600000977516174,,,,,
2.155456066131592,0.30219998955726624,64,389,,,,,,
,,64,389,0.4272727370262146,,,,,
1.4435676336288452,0.5174000263214111,65,395,,,,,,
,,65,395,0.42363637685775757,,,,,
,,,399,,0.07972267574208991,0.07972267574208991,,,
,,66,399,,,,1.505700707435608,,
1.517768383026123,0.4878000020980835,66,401,,,,,,
,,66,401,0.4445454478263855,,,,,
1.446803331375122,0.49900001287460327,67,407,,,,,,
,,67,407,0.4365454614162445,,,,,
1.1612757444381714,0.5745999813079834,68,413,,,,,,
,,68,413,0.45418182015419006,,,,,
1.0967566967010498,0.6093999743461609,69,419,,,,,,
,,69,419,0.47436362504959106,,,,,
1.1915816068649292,0.5587999820709229,70,425,,,,,,
,,70,425,0.46618181467056274,,,,,
1.3166630268096924,0.532800018787384,71,431,,,,,,
,,71,431,0.4825454652309418,,,,,
1.0865452289581299,0.6115999817848206,72,437,,,,,,
,,72,437,0.4843636453151703,,,,,
1.771124005317688,0.46239998936653137,73,443,,,,,,
,,73,443,0.4729090929031372,,,,,
,,,449,,0.07391846107779047,0.07391846107779047,,,
,,74,449,,,,1.4354408979415894,,
1.0914376974105835,0.6144000291824341,74,449,,,,,,
,,74,449,0.4918181896209717,,,,,
1.5928049087524414,0.4984000027179718,75,455,,,,,,
,,75,455,0.4785454571247101,,,,,
1.3306537866592407,0.5526000261306763,76,461,,,,,,
,,76,461,0.5116363763809204,,,,,
1.7574410438537598,0.4814000129699707,77,467,,,,,,
