lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,0.5301750302314758,0,,,,,,,,,,,,,,,,,,
,,56,,0,0.29239851236343384,0.8938297629356384,nan,0.9340000152587891,0.39863014221191406,0.38310569524765015,,,,,,,,,,,,
,,56,,0,,,,,,,0.7871636748313904,0.4273114502429962,0.8377777934074402,0.37740379571914673,0.3818811774253845,,,,,,,
0.0001442986898059786,0.0001442986898059786,57,,,,,,,,,,,,,,,,,,,,
,,99,0.49416887760162354,1,,,,,,,,,,,,,,,,,,
,,113,,1,0.24859537184238434,0.9085030555725098,nan,0.9380000233650208,0.4000000059604645,0.3850956857204437,,,,,,,,,,,,
,,113,,1,,,,,,,0.7574180960655212,nan,0.8866666555404663,0.39931121468544006,0.3950585126876831,,,,,,,
0.0001442986898059786,0.0001442986898059786,114,,,,,,,,,,,,,,,,,,,,
,,149,0.16393566131591797,2,,,,,,,,,,,,,,,,,,
,,170,,2,0.2221590280532837,0.8975468873977661,nan,0.9380000233650208,0.4000000059604645,0.38477349281311035,,,,,,,,,,,,
,,170,,2,,,,,,,0.8308312296867371,nan,0.9133333563804626,0.41237497329711914,0.40821653604507446,,,,,,,
0.0001442986898059786,0.0001442986898059786,171,,,,,,,,,,,,,,,,,,,,
,,199,0.29761359095573425,3,,,,,,,,,,,,,,,,,,
,,227,,3,0.2783311605453491,0.9185560345649719,nan,0.9300000071525574,0.39726027846336365,0.38144341111183167,,,,,,,,,,,,
,,227,,3,,,,,,,0.8230234384536743,nan,0.9088888764381409,0.41034358739852905,0.4051540493965149,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,228,,,,,,,,,,,,,,,,,,,,
,,249,0.42769187688827515,4,,,,,,,,,,,,,,,,,,
,,284,,4,0.21648691594600677,0.943821132183075,nan,0.9359999895095825,0.43734556436538696,0.4450775980949402,,,,,,,,,,,,
,,284,,4,,,,,,,0.855664074420929,nan,0.9177777767181396,0.42793726921081543,0.4328356683254242,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,285,,,,,,,,,,,,,,,,,,,,
,,299,0.05614733323454857,5,,,,,,,,,,,,,,,,,,
,,341,,5,0.21898840367794037,0.9446322321891785,nan,0.9359999895095825,0.43734556436538696,0.4450775980949402,,,,,,,,,,,,
,,341,,5,,,,,,,0.8718692660331726,nan,0.9111111164093018,0.42467132210731506,0.4270245134830475,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,342,,,,,,,,,,,,,,,,,,,,
,,349,0.11990997940301895,6,,,,,,,,,,,,,,,,,,
,,398,,6,0.21034088730812073,0.9396688342094421,nan,0.9399999976158142,0.4583981931209564,0.47025933861732483,,,,,,,,,,,,
,,398,,6,,,,,,,0.863980770111084,nan,0.9222221970558167,0.43673405051231384,0.44533586502075195,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,399,,,,,,,,,,,,,,,,,,,,
,,399,0.06195640191435814,7,,,,,,,,,,,,,,,,,,
,,449,0.40911123156547546,7,,,,,,,,,,,,,,,,,,
,,455,,7,0.21095742285251617,0.946507453918457,nan,0.9459999799728394,0.4899771809577942,0.5022034049034119,,,,,,,,,,,,
,,455,,7,,,,,,,0.907370388507843,nan,0.9088888764381409,0.40226492285728455,0.3914971947669983,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,456,,,,,,,,,,,,,,,,,,,,
,,499,0.4630681276321411,8,,,,,,,,,,,,,,,,,,
,,512,,8,0.2110123485326767,0.9379989504814148,nan,0.9480000138282776,0.4906620979309082,0.503062903881073,,,,,,,,,,,,
