lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,3,1.672101616859436,0.407764732837677,nan,0.03799999877810478,0.20000000298023224,0.014643545262515545,0,,,,,,,,,,,,,
,,3,,,,,,,0,0.4528152644634247,nan,0.36666667461395264,0.16923077404499054,0.1624242514371872,,,,,,,,
0.0001442986898059786,0.0001442986898059786,4,,,,,,,,,,,,,,,,,,,,
,,7,1.62504243850708,0.44272705912590027,nan,0.03799999877810478,0.20000000298023224,0.014700193889439106,1,,,,,,,,,,,,,
,,7,,,,,,,1,0.8078767657279968,nan,0.5,0.3153846263885498,0.2684122920036316,,,,,,,,
0.0001442986898059786,0.0001442986898059786,8,,,,,,,,,,,,,,,,,,,,
,,11,1.592278003692627,0.580437958240509,nan,0.35600000619888306,0.23871544003486633,0.13767124712467194,2,,,,,,,,,,,,,
,,11,,,,,,,2,0.8455297350883484,nan,0.6333333253860474,0.6461538076400757,0.49047619104385376,,,,,,,,
0.0001442986898059786,0.0001442986898059786,12,,,,,,,,,,,,,,,,,,,,
,,15,1.5814043283462524,0.6715137362480164,nan,0.35199999809265137,0.20826642215251923,0.12032190710306168,3,,,,,,,,,,,,,
,,15,,,,,,,3,0.8741106390953064,nan,0.5333333611488342,0.4153846204280853,0.3164690434932709,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,16,,,,,,,,,,,,,,,,,,,,
,,19,1.573799967765808,0.6771673560142517,nan,0.35199999809265137,0.20826642215251923,0.11986222118139267,4,,,,,,,,,,,,,
,,19,,,,,,,4,0.8896652460098267,0.5452970862388611,0.6000000238418579,0.6307692527770996,0.4621211886405945,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,20,,,,,,,,,,,,,,,,,,,,
,,23,1.5629842281341553,0.6805948615074158,nan,0.3540000021457672,0.21879275143146515,0.1325337439775467,5,,,,,,,,,,,,,
,,23,,,,,,,5,0.9138571619987488,0.6484477519989014,0.6333333253860474,0.8307692408561707,0.5990909337997437,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,24,,,,,,,,,,,,,,,,,,,,
,,27,1.528132677078247,0.6834699511528015,nan,0.3580000102519989,0.2300039827823639,0.1313045471906662,6,,,,,,,,,,,,,
,,27,,,,,,,6,0.92498379945755,nan,0.6666666865348816,0.6615384817123413,0.5773333311080933,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,,,,,,,,,,,,,
,,31,1.4916170835494995,0.6875044703483582,nan,0.3619999885559082,0.24121522903442383,0.1367497742176056,7,,,,,,,,,,,,,
,,31,,,,,,,7,0.9605727195739746,0.6864082217216492,0.6666666865348816,0.7615384459495544,0.5642856955528259,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,32,,,,,,,,,,,,,,,,,,,,
,,35,1.4608582258224487,0.6916292309761047,nan,0.3700000047683716,0.252461314201355,0.1552068442106247,8,,,,,,,,,,,,,
,,35,,,,,,,8,0.8968002200126648,0.7300668954849243,0.7333333492279053,0.7923077344894409,0.7099999785423279,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,36,,,,,,,,,,,,,,,,,,,,
,,39,1.4235621690750122,0.6937751173973083,nan,0.40799999237060547,0.2645849585533142,0.19281920790672302,9,,,,,,,,,,,,,
,,39,,,,,,,9,0.9162773489952087,0.7156949639320374,0.6333333253860474,0.8307692408561707,0.6819393634796143,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,40,,,,,,,,,,,,,,,,,,,,
,,43,1.3916935920715332,0.6954829692840576,0.4191758632659912,0.4440000057220459,0.32405024766921997,0.2778724431991577,10,,,,,,,,,,,,,
,,43,,,,,,,10,0.9448933005332947,0.7678685188293457,0.800000011920929,0.8230769038200378,0.7026666402816772,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,44,,,,,,,,,,,,,,,,,,,,
,,47,1.3673737049102783,0.697725236415863,0.40920838713645935,0.4819999933242798,0.3357289135456085,0.2956151068210602,11,,,,,,,,,,,,,
,,47,,,,,,,11,0.9630413055419922,0.8165721893310547,0.7333333492279053,0.8769230842590332,0.7358585596084595,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,48,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,12,,,,,,1.744096279144287,,,,,,,
,,51,1.3520549535751343,0.7003879547119141,0.3948134779930115,0.5,0.3545331358909607,0.31049254536628723,12,,,,,,,,,,,,,
,,51,,,,,,,12,0.8273705840110779,nan,0.5666666626930237,0.5307692289352417,0.38608062267303467,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,52,,,,,,,,,,,,,,,,,,,,
,,55,1.3474962711334229,0.698901355266571,0.39411577582359314,0.48399999737739563,0.3490537106990814,0.30318355560302734,13,,,,,,,,,,,,,
,,55,,,,,,,13,0.9459922909736633,0.7291508913040161,0.7333333492279053,0.7923077344894409,0.6039130091667175,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,56,,,,,,,,,,,,,,,,,,,,
,,59,1.3465936183929443,0.6979944705963135,0.3900424838066101,0.46399998664855957,0.3413143754005432,0.29245367646217346,14,,,,,,,,,,,,,
,,59,,,,,,,14,0.8943355679512024,0.5614362955093384,0.6333333253860474,0.7461538314819336,0.5955487489700317,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,60,,,,,,,,,,,,,,,,,,,,
,,63,1.342020034790039,0.6970411539077759,0.3877801299095154,0.4659999907016754,0.3406642973423004,0.2956174612045288,15,,,,,,,,,,,,,
,,63,,,,,,,15,0.9511796832084656,0.8621535897254944,0.7666666507720947,0.8923076391220093,0.8249524235725403,,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,64,,,,,,,,,,,,,,,,,,,,
,,67,1.3325772285461426,0.6969362497329712,0.3930051922798157,0.5040000081062317,0.3532329499721527,0.3148253858089447,16,,,,,,,,,,,,,
,,67,,,,,,,16,0.9217033386230469,0.7427185773849487,0.6333333253860474,0.7461538314819336,0.6289377808570862,,,,,,,,
,,68,,,,,,,17,,,,,,,1.357145071029663,0.6614000201225281,0.364879310131073,0.49799999594688416,0.34089407324790955,0.31023797392845154,0.34089407324790955
