iteration,train_time_s,query_time_s,eig_time_s
0,40.4804,7.7315,
1,38.1078,7.7127,
2,50.2376,7.6681,
3,49.3095,7.8066,
4,50.8331,7.8291,
5,73.8878,7.7441,
6,47.3024,7.8193,
7,52.2539,7.6455,
8,61.0112,7.8045,
9,68.1484,7.9872,
