iteration,train_time_s,query_time_s,eig_time_s
0,41.3112,5.4247,
1,46.6776,5.5711,
2,43.77,5.5191,
3,48.892,5.5181,
4,53.7357,6.2405,
5,47.2,5.5315,
6,51.165,5.3859,
7,54.9727,5.6218,
8,55.1111,5.7894,
9,89.2988,5.315,
