val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.348651885986328,0.10400000214576721,0,5,,,,,,
,,0,5,0.08090908825397491,,,,,
2.3012943267822266,0.1599999964237213,1,11,,,,,,
,,1,11,0.11981818079948425,,,,,
3.8759779930114746,0.12800000607967377,2,17,,,,,,
,,2,17,0.1356363594532013,,,,,
3.1433966159820557,0.15600000321865082,3,23,,,,,,
,,3,23,0.1669090837240219,,,,,
4.729875564575195,0.1599999964237213,4,29,,,,,,
,,4,29,0.22072727978229523,,,,,
4.652422904968262,0.1599999964237213,5,35,,,,,,
,,5,35,0.2361818253993988,,,,,
5.927110195159912,0.13600000739097595,6,41,,,,,,
,,6,41,0.23818181455135345,,,,,
7.744263648986816,0.13600000739097595,7,47,,,,,,
,,7,47,0.22890909016132355,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,1.9791163206100464,,
4.674716472625732,0.20399999618530273,8,53,,,,,,
,,8,53,0.27672725915908813,,,,,
10.443922996520996,0.15600000321865082,9,59,,,,,,
,,9,59,0.2776363492012024,,,,,
8.501642227172852,0.1720000058412552,10,65,,,,,,
,,10,65,0.2898181676864624,,,,,
4.414957046508789,0.19200000166893005,11,71,,,,,,
,,11,71,0.31563636660575867,,,,,
3.109117031097412,0.18799999356269836,12,77,,,,,,
,,12,77,0.3720000088214874,,,,,
3.213820457458496,0.23600000143051147,13,83,,,,,,
,,13,83,0.4001818299293518,,,,,
3.6826741695404053,0.2240000069141388,14,89,,,,,,
,,14,89,0.4174545407295227,,,,,
3.597195863723755,0.21199999749660492,15,95,,,,,,
,,15,95,0.4410909116268158,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,1.3392895460128784,,
3.1354241371154785,0.20800000429153442,16,101,,,,,,
,,16,101,0.4180000126361847,,,,,
3.3656210899353027,0.25200000405311584,17,107,,,,,,
,,17,107,0.4849090874195099,,,,,
4.2918806076049805,0.164000004529953,18,113,,,,,,
,,18,113,0.4930908977985382,,,,,
4.1438164710998535,0.2759999930858612,19,119,,,,,,
,,19,119,0.4169090986251831,,,,,
4.031861305236816,0.25200000405311584,20,125,,,,,,
,,20,125,0.4779999852180481,,,,,
3.422309160232544,0.164000004529953,21,131,,,,,,
,,21,131,0.4850909113883972,,,,,
3.4463117122650146,0.30799999833106995,22,137,,,,,,
,,22,137,0.4723636507987976,,,,,
3.7587943077087402,0.2639999985694885,23,143,,,,,,
,,23,143,0.548909068107605,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,1.0523781776428223,,
3.388641834259033,0.2280000001192093,24,149,,,,,,
,,24,149,0.553636372089386,,,,,
3.505868911743164,0.25999999046325684,25,155,,,,,,
,,25,155,0.564727246761322,,,,,
4.228665351867676,0.2240000069141388,26,161,,,,,,
,,26,161,0.6140000224113464,,,,,
4.331943988800049,0.2639999985694885,27,167,,,,,,
,,27,167,0.6060000061988831,,,,,
2.9354591369628906,0.2840000092983246,28,173,,,,,,
,,28,173,0.6205454468727112,,,,,
3.793513774871826,0.18400000035762787,29,179,,,,,,
,,29,179,0.6356363892555237,,,,,
4.352855682373047,0.2639999985694885,30,185,,,,,,
,,30,185,0.5825454592704773,,,,,
3.528388261795044,0.24400000274181366,31,191,,,,,,
,,31,191,0.6036363840103149,,,,,
4.202301502227783,0.25600001215934753,32,197,,,,,,
,,32,197,0.601272702217102,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,0.8755413293838501,,
3.835995674133301,0.25600001215934753,33,203,,,,,,
,,33,203,0.6449090838432312,,,,,
3.9537417888641357,0.2759999930858612,34,209,,,,,,
,,34,209,0.651272714138031,,,,,
3.9552001953125,0.31200000643730164,35,215,,,,,,
,,35,215,0.6601818203926086,,,,,
3.493504047393799,0.2879999876022339,36,221,,,,,,
