iteration,train_time_s,query_time_s,eig_time_s
0,48.9914,49.9891,42.4742
1,71.2804,81.7135,73.96
2,67.274,132.8603,123.6214
3,84.3698,159.3015,148.9862
4,82.1981,205.5765,195.9268
5,86.9493,281.3749,271.3596
6,89.8177,318.3191,308.2881
7,90.1289,363.7832,353.5312
8,82.8903,416.6156,406.6376
9,75.1466,489.2766,478.9345
