iteration,train_time_s,query_time_s,eig_time_s
0,224.9375,62.9277,57.9599
1,225.224,110.7717,105.4609
2,225.9872,168.4397,163.0268
3,225.3767,220.876,215.2944
4,225.1684,300.1872,294.6216
5,225.8702,361.9599,356.4445
6,226.5936,429.6361,424.1935
7,227.868,502.254,496.5763
8,227.1545,658.574,653.1962
9,229.0256,767.5199,761.9581
