iteration,train_time_s,query_time_s,eig_time_s
0,42.5924,7.8322,
1,45.0603,8.2786,
2,41.8798,8.6251,
3,51.3379,8.2534,
4,47.9045,8.3518,
5,49.5334,8.1364,
6,54.5594,8.2949,
7,58.3359,8.2128,
8,54.7464,8.2366,
9,60.7989,8.1366,
