iteration,train_time_s,query_time_s,eig_time_s
0,36.3075,5.2616,
1,41.3187,5.0634,
2,40.6441,5.219,
3,47.3659,5.0905,
4,49.8975,5.1964,
5,45.9801,5.2323,
6,48.6315,5.2302,
7,47.0165,5.2338,
8,47.5367,5.2099,
9,48.673,5.1907,
