iteration,train_time_s,query_time_s,eig_time_s
0,21.4021,4.835,
1,22.7346,4.7956,
2,23.4659,4.7514,
3,24.5016,4.7482,
4,25.1761,4.7726,
5,26.6509,4.6831,
6,26.5633,4.7179,
7,27.3164,4.7185,
8,28.2215,4.7191,
9,29.0545,4.6972,
