iteration,train_time_s,query_time_s,eig_time_s
0,56.1382,52.8147,46.1004
1,59.1871,98.357,90.5985
2,63.2221,156.1106,148.1258
3,61.3432,178.2653,170.3335
4,75.6878,222.0102,213.918
5,80.4866,288.1726,280.4793
6,85.2334,332.9257,324.5086
7,94.7437,350.0238,341.4114
8,104.2514,407.5852,397.2628
9,117.9714,462.8786,453.2819
