iteration,train_time_s,query_time_s,eig_time_s
0,21.6716,4.7724,
1,23.0828,4.8283,
2,23.703,4.7895,
3,24.5883,4.7904,
4,25.2609,4.7806,
5,26.0247,4.7348,
6,26.7159,4.7598,
7,27.7265,4.7527,
8,28.4562,4.676,
9,29.0402,4.7688,
