iteration,train_time_s,query_time_s,eig_time_s
0,68.0297,56.6854,
1,49.0232,93.3667,
2,69.0469,135.4036,
3,79.2726,165.1926,
4,83.1193,211.0433,
5,89.0409,275.6188,
6,86.7316,311.6079,
7,101.5677,350.0251,
8,104.2505,389.6266,
9,104.3068,457.2277,
