val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.2777512073516846,0.1120000034570694,0,5,,,,,,,
,,0,5,0.10400000214576721,,,,,,
2.253628969192505,0.12800000607967377,1,11,,,,,,,
,,1,11,0.10418181866407394,,,,,,
3.011122465133667,0.18799999356269836,2,17,,,,,,,
,,2,17,0.1149090901017189,,,,,,
3.5858969688415527,0.1599999964237213,3,23,,,,,,,
,,3,23,0.13327272236347198,,,,,,
4.253880500793457,0.1720000058412552,4,29,,,,,,,
,,4,29,0.19018182158470154,,,,,,
3.790980577468872,0.2199999988079071,5,35,,,,,,,
,,5,35,0.22818182408809662,,,,,,
5.330202579498291,0.14000000059604645,6,41,,,,,,,
,,6,41,0.22127272188663483,,,,,,
4.083737373352051,0.20399999618530273,7,47,,,,,,,
,,7,47,0.22200000286102295,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,1.9878525733947754,,,
3.2299880981445312,0.19200000166893005,8,53,,,,,,,
,,8,53,0.23945455253124237,,,,,,
3.21647047996521,0.19599999487400055,9,59,,,,,,,
,,9,59,0.24909090995788574,,,,,,
,,10,60,,,,,3.7360901832580566,0.1793999969959259,0.1793999969959259
