iteration,train_time_s,query_time_s,eig_time_s
0,28.1315,99.822,84.3427
1,31.2765,155.8944,140.0672
2,31.9528,219.8179,203.7705
3,33.0387,271.9335,255.7983
4,33.4585,325.5023,309.2414
5,34.9414,413.7915,397.5439
6,35.5182,474.4356,457.7418
7,36.5243,533.6269,516.9453
8,37.7434,598.188,581.4208
9,38.1188,666.0266,648.9047
