lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,9,1.5512241125106812,0.7586055994033813,nan,0.6919999718666077,0.2614619731903076,0.2516708970069885,0,,,,,,,,,,,,,
,,9,,,,,,,0,0.6982389688491821,nan,0.6133333444595337,0.2964102625846863,0.2852233052253723,,,,,,,,
0.0001442986898059786,0.0001442986898059786,10,,,,,,,,,,,,,,,,,,,,
,,19,1.3003008365631104,0.7297407984733582,nan,0.7459999918937683,0.3297964632511139,0.3071686625480652,1,,,,,,,,,,,,,
,,19,,,,,,,1,0.7313947081565857,nan,0.8133333325386047,0.3692307770252228,0.34743309020996094,,,,,,,,
0.0001442986898059786,0.0001442986898059786,20,,,,,,,,,,,,,,,,,,,,
,,29,0.8150675892829895,0.7691547274589539,nan,0.8640000224113464,0.37421250343322754,0.3544025719165802,2,,,,,,,,,,,,,
,,29,,,,,,,2,0.8246446847915649,nan,0.8133333325386047,0.3717948794364929,0.34453603625297546,,,,,,,,
0.0001442986898059786,0.0001442986898059786,30,,,,,,,,,,,,,,,,,,,,
,,39,0.4053953289985657,0.8574472665786743,nan,0.9120000004768372,0.3906508684158325,0.3739497661590576,3,,,,,,,,,,,,,
,,39,,,,,,,3,0.7610291838645935,nan,0.8399999737739563,0.3871794641017914,0.35714584589004517,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,40,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,4,,,,,,0.27774420380592346,,,,,,,
,,49,0.3732047379016876,0.8638140559196472,nan,0.9160000085830688,0.3920207619667053,0.37559133768081665,4,,,,,,,,,,,,,
,,49,,,,,,,4,0.8020870089530945,nan,0.8533333539962769,0.39230769872665405,0.3642857074737549,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,50,,,,,,,,,,,,,,,,,,,,
,,59,0.3698015809059143,0.8668224215507507,nan,0.9160000085830688,0.3924657702445984,0.3756662905216217,5,,,,,,,,,,,,,
