iteration,train_time_s,query_time_s,eig_time_s
0,225.2978,3.969,
1,227.4434,3.9348,
2,226.7947,3.9353,
3,226.2263,3.9989,
4,226.9342,3.9671,
5,228.6266,3.9187,
6,226.7808,3.9607,
7,226.9868,3.7189,
8,228.0803,3.8868,
9,227.0641,3.8816,
