iteration,train_time_s,query_time_s,eig_time_s
0,35.4765,5.5506,
1,44.2382,5.5278,
2,41.7582,5.5258,
3,38.0342,5.4694,
4,42.5668,5.602,
5,51.8069,5.4971,
6,53.6099,5.535,
7,45.834,5.6768,
8,48.2883,5.4497,
9,54.7955,5.4481,
