lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,9,1.769518256187439,0.610866367816925,nan,0.03799999877810478,0.20000000298023224,0.014728682115674019,0,,,,,,,,,,,,,
,,9,,,,,,,0,0.582836925983429,0.4640679955482483,0.125,nan,0.11884639412164688,,,,,,,,
0.0001442986898059786,0.0001442986898059786,10,,,,,,,,,,,,,,,,,,,,
,,19,1.5651735067367554,0.6503964066505432,nan,0.12200000137090683,0.19107940793037415,0.09363453090190887,1,,,,,,,,,,,,,
,,19,,,,,,,1,0.7165685892105103,0.5124028325080872,0.699999988079071,nan,0.4315406382083893,,,,,,,,
0.0001442986898059786,0.0001442986898059786,20,,,,,,,,,,,,,,,,,,,,
,,29,1.1305513381958008,0.6481861472129822,nan,0.7540000081062317,0.4005869925022125,0.3656595051288605,2,,,,,,,,,,,,,
,,29,,,,,,,2,0.6999256014823914,0.5350547432899475,0.8500000238418579,nan,0.46588772535324097,,,,,,,,
0.0001442986898059786,0.0001442986898059786,30,,,,,,,,,,,,,,,,,,,,
,,39,0.8993949294090271,0.6840692758560181,nan,0.800000011920929,0.4324630796909332,0.38612595200538635,3,,,,,,,,,,,,,
,,39,,,,,,,3,0.7351699471473694,0.5680081248283386,0.875,nan,0.4764077663421631,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,40,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,4,,,,,,0.2478816658258438,,,,,,,
,,49,0.7884320616722107,0.6950376033782959,nan,0.828000009059906,0.44071707129478455,0.39601534605026245,4,,,,,,,,,,,,,
,,49,,,,,,,4,0.7701330184936523,0.7721296548843384,0.875,nan,0.6581259369850159,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,50,,,,,,,,,,,,,,,,,,,,
,,59,0.7740616798400879,0.699638843536377,nan,0.8299999833106995,0.45035332441329956,0.3995630741119385,5,,,,,,,,,,,,,
,,59,,,,,,,5,0.773899257183075,nan,0.875,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,60,,,,,,,,,,,,,,,,,,,,
,,69,0.754464328289032,0.7071909308433533,nan,0.8339999914169312,0.45083317160606384,0.4006032347679138,6,,,,,,,,,,,,,
,,69,,,,,,,6,0.7912112474441528,nan,0.925000011920929,nan,nan,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,70,,,,,,,,,,,,,,,,,,,,
,,79,0.7507163286209106,0.7084415555000305,nan,0.828000009059906,0.4384920001029968,0.3945208489894867,7,,,,,,,,,,,,,
,,79,,,,,,,7,0.7688319087028503,nan,0.887499988079071,nan,nan,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,80,,,,,,,,,,,,,,,,,,,,
,,89,0.7483714818954468,0.7132445573806763,nan,0.8320000171661377,0.43941688537597656,0.39577412605285645,8,,,,,,,,,,,,,
,,89,,,,,,,8,0.784440815448761,0.7577100992202759,0.824999988079071,nan,0.6085882782936096,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,90,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,9,,,,,,0.20763160288333893,,,,,,,
,,99,0.7619708180427551,0.7075660824775696,nan,0.8299999833106995,0.44901832938194275,0.39851856231689453,9,,,,,,,,,,,,,
,,99,,,,,,,9,0.7836987376213074,nan,0.887499988079071,nan,nan,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,100,,,,,,,,,,,,,,,,,,,,
,,109,0.7565675973892212,0.7067400217056274,nan,0.8299999833106995,0.44901832938194275,0.39851856231689453,10,,,,,,,,,,,,,
,,109,,,,,,,10,0.7589437365531921,nan,0.887499988079071,nan,nan,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,110,,,,,,,,,,,,,,,,,,,,
,,119,0.759094774723053,0.7073931097984314,nan,0.8299999833106995,0.44901832938194275,0.39851856231689453,11,,,,,,,,,,,,,
,,119,,,,,,,11,0.7730949521064758,nan,0.887499988079071,nan,nan,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,120,,,,,,,,,,,,,,,,,,,,
,,129,0.7586521506309509,0.7057929635047913,nan,0.8299999833106995,0.44901832938194275,0.3984031081199646,12,,,,,,,,,,,,,
