iteration,train_time_s,query_time_s,eig_time_s
0,35.6721,160.4059,152.6352
1,39.1663,270.1903,261.3131
2,36.191,406.5126,397.5441
3,32.1797,524.7116,516.1439
4,29.1285,650.0806,641.376
5,29.2044,832.9978,824.3487
6,29.9565,965.2053,957.619
7,30.7016,1047.0409,1039.142
8,56.2272,1128.56,1120.791
9,76.6635,1277.9844,1268.9335
