lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,12,1.5422724485397339,0.3199999928474426,0,,,,,
,,12,,,0,0.6200000047683716,,,,
0.0001442986898059786,0.0001442986898059786,13,,,,,,,,
,,25,1.1364903450012207,0.699999988079071,1,,,,,
,,25,,,1,0.8500000238418579,,,,
0.0001442986898059786,0.0001442986898059786,26,,,,,,,,
,,38,0.698942244052887,0.7799999713897705,2,,,,,
,,38,,,2,0.8799999952316284,,,,
0.0001442986898059786,0.0001442986898059786,39,,,,,,,,
,,49,,,3,,0.5170212388038635,,,
,,51,0.611440896987915,0.7799999713897705,3,,,,,
,,51,,,3,0.8600000143051147,,,,
1.442986898059786e-05,1.442986898059786e-05,52,,,,,,,,
,,64,0.5902557373046875,0.7799999713897705,4,,,,,
,,64,,,4,0.8799999952316284,,,,
1.442986898059786e-05,1.442986898059786e-05,65,,,,,,,,
,,77,0.5823500752449036,0.7799999713897705,5,,,,,
,,77,,,5,0.8899999856948853,,,,
1.442986898059786e-05,1.442986898059786e-05,78,,,,,,,,
,,90,0.5695001482963562,0.800000011920929,6,,,,,
,,90,,,6,0.8500000238418579,,,,
1.442986898059786e-05,1.442986898059786e-05,91,,,,,,,,
,,99,,,7,,0.5396367311477661,,,
,,103,0.5612908601760864,0.7799999713897705,7,,,,,
,,103,,,7,0.8899999856948853,,,,
1.4429868980597862e-06,1.4429868980597862e-06,104,,,,,,,,
,,116,0.55804443359375,0.7799999713897705,8,,,,,
,,116,,,8,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,117,,,,,,,,
,,129,0.5588831901550293,0.7799999713897705,9,,,,,
,,129,,,9,0.8899999856948853,,,,
1.4429868980597862e-06,1.4429868980597862e-06,130,,,,,,,,
,,142,0.5596557855606079,0.7799999713897705,10,,,,,
,,142,,,10,0.8799999952316284,,,,
1.4429868980597862e-06,1.4429868980597862e-06,143,,,,,,,,
,,149,,,11,,0.3854580521583557,,,
,,155,0.5589521527290344,0.7799999713897705,11,,,,,
,,155,,,11,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,168,0.561408519744873,0.7799999713897705,12,,,,,
,,168,,,12,0.8899999856948853,,,,
1.4429868980597863e-07,1.4429868980597863e-07,169,,,,,,,,
,,181,0.5643118023872375,0.7799999713897705,13,,,,,
,,181,,,13,0.8799999952316284,,,,
1.4429868980597863e-07,1.4429868980597863e-07,182,,,,,,,,
,,194,0.5587496161460876,0.7799999713897705,14,,,,,
,,194,,,14,0.8799999952316284,,,,
1.4429868980597863e-07,1.4429868980597863e-07,195,,,,,,,,
,,199,,,15,,0.49281051754951477,,,
,,207,0.5576337575912476,0.7799999713897705,15,,,,,
,,207,,,15,0.8899999856948853,,,,
1.4429868980597864e-08,1.4429868980597864e-08,208,,,,,,,,
,,220,0.5554788112640381,0.7799999713897705,16,,,,,
,,220,,,16,0.8899999856948853,,,,
,,221,,,17,,,0.29467472434043884,0.9306666851043701,0.39679908752441406
