val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3253839015960693,0.06800000369548798,0,5,,,,
,,0,5,0.09436363726854324,,,
2.253690481185913,0.1136000007390976,1,11,,,,
,,1,11,0.11163636296987534,,,
2.331988573074341,0.15440000593662262,2,17,,,,
,,2,17,0.09399999678134918,,,
,,3,18,,2.62076735496521,0.1623000055551529,0.1622999906539917
