iteration,train_time_s,query_time_s,eig_time_s
0,33.9771,164.0533,
1,36.4123,273.5191,
2,39.4928,410.2287,
3,36.1205,528.8748,
4,31.8973,653.6652,
5,29.5215,836.7014,
6,29.7965,969.3445,
7,30.6214,1094.2283,
8,60.1019,1203.1262,
9,76.079,1299.1217,
