lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,0.6583451628684998,0,,,,,,,,,,,,,,,,,,
,,99,0.6801598072052002,0,,,,,,,,,,,,,,,,,,
,,149,0.4359143078327179,0,,,,,,,,,,,,,,,,,,
,,199,0.24978481233119965,0,,,,,,,,,,,,,,,,,,
,,249,0.26874569058418274,0,,,,,,,,,,,,,,,,,,
,,299,1.2308001518249512,0,,,,,,,,,,,,,,,,,,
,,312,,0,0.3444337248802185,0.9017522931098938,nan,0.921999990940094,0.4662087559700012,0.49264711141586304,,,,,,,,,,,,
,,312,,0,,,,,,,0.7873154282569885,0.4218105971813202,0.8511999845504761,0.43070340156555176,0.42941588163375854,,,,,,,
0.0001442986898059786,0.0001442986898059786,313,,,,,,,,,,,,,,,,,,,,
,,349,0.3202390968799591,1,,,,,,,,,,,,,,,,,,
,,399,0.34369131922721863,1,,,,,,,,,,,,,,,,,,
,,449,0.6076716184616089,1,,,,,,,,,,,,,,,,,,
,,499,2.6319377422332764,1,,,,,,,,,,,,,,,,,,
,,549,1.1413003206253052,1,,,,,,,,,,,,,,,,,,
,,599,0.48355644941329956,1,,,,,,,,,,,,,,,,,,
,,625,,1,0.2968887984752655,0.8293156027793884,nan,0.9380000233650208,0.4568232595920563,0.4640795588493347,,,,,,,,,,,,
,,625,,1,,,,,,,0.8458974957466125,nan,0.8855999708175659,0.4678090214729309,0.465507447719574,,,,,,,
0.0001442986898059786,0.0001442986898059786,626,,,,,,,,,,,,,,,,,,,,
,,649,3.5129482746124268,2,,,,,,,,,,,,,,,,,,
,,699,0.5597899556159973,2,,,,,,,,,,,,,,,,,,
,,749,0.9561811089515686,2,,,,,,,,,,,,,,,,,,
,,799,1.6076635122299194,2,,,,,,,,,,,,,,,,,,
,,849,0.8006181120872498,2,,,,,,,,,,,,,,,,,,
,,899,0.38163840770721436,2,,,,,,,,,,,,,,,,,,
,,938,,2,0.3630446493625641,0.8131814002990723,nan,0.9340000152587891,0.5209376215934753,0.5306680202484131,,,,,,,,,,,,
,,938,,2,,,,,,,0.8755672574043274,nan,0.8971999883651733,0.4846384525299072,0.4825698733329773,,,,,,,
0.0001442986898059786,0.0001442986898059786,939,,,,,,,,,,,,,,,,,,,,
,,949,0.2771126329898834,3,,,,,,,,,,,,,,,,,,
,,999,0.32148420810699463,3,,,,,,,,,,,,,,,,,,
,,1049,0.47607487440109253,3,,,,,,,,,,,,,,,,,,
,,1099,1.4749277830123901,3,,,,,,,,,,,,,,,,,,
,,1149,0.5209245681762695,3,,,,,,,,,,,,,,,,,,
,,1199,0.5985546708106995,3,,,,,,,,,,,,,,,,,,
,,1249,0.41765615344047546,3,,,,,,,,,,,,,,,,,,
,,1251,,3,0.36452415585517883,0.7940141558647156,nan,0.9480000138282776,0.5962661504745483,0.6025863289833069,,,,,,,,,,,,
,,1251,,3,,,,,,,0.8854342699050903,0.5411046147346497,0.901199996471405,0.5158287286758423,0.5211659669876099,,,,,,,
