val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc
2.2997021675109863,0.13920000195503235,0,5,,,,,,
,,0,5,0.11363636702299118,,,,,
2.2971527576446533,0.12960000336170197,1,11,,,,,,
,,1,11,0.09145454317331314,,,,,
2.399574041366577,0.12639999389648438,2,17,,,,,,
,,2,17,0.12563636898994446,,,,,
2.7403759956359863,0.17759999632835388,3,23,,,,,,
,,3,23,0.12909090518951416,,,,,
2.85331130027771,0.18799999356269836,4,29,,,,,,
,,4,29,0.14327272772789001,,,,,
2.3838913440704346,0.20720000565052032,5,35,,,,,,
,,5,35,0.15218181908130646,,,,,
2.53631591796875,0.23919999599456787,6,41,,,,,,
,,6,41,0.15854544937610626,,,,,
3.0129270553588867,0.1648000031709671,7,47,,,,,,
,,7,47,0.16599999368190765,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,
,,8,49,,,,2.154592514038086,,
3.166022539138794,0.2303999960422516,8,53,,,,,,
,,8,53,0.16672727465629578,,,,,
2.385205030441284,0.2696000039577484,9,59,,,,,,
,,9,59,0.15781818330287933,,,,,
2.348860263824463,0.24639999866485596,10,65,,,,,,
,,10,65,0.19909091293811798,,,,,
1.9323902130126953,0.287200003862381,11,71,,,,,,
,,11,71,0.18727272748947144,,,,,
1.854857087135315,0.29840001463890076,12,77,,,,,,
,,12,77,0.1852727234363556,,,,,
1.8446213006973267,0.3255999982357025,13,83,,,,,,
,,13,83,0.1627272665500641,,,,,
1.8353290557861328,0.31439998745918274,14,89,,,,,,
,,14,89,0.19654545187950134,,,,,
1.8003872632980347,0.31200000643730164,15,95,,,,,,
,,15,95,0.20072726905345917,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,
,,16,99,,,,2.171952724456787,,
151.16122436523438,0.10000000149011612,16,101,,,,,,
,,16,101,0.20109090209007263,,,,,
9.564132690429688,0.10719999670982361,17,107,,,,,,
,,17,107,0.1565454602241516,,,,,
2.882108211517334,0.1648000031709671,18,113,,,,,,
,,18,113,0.1865454614162445,,,,,
1.963441252708435,0.2935999929904938,19,119,,,,,,
,,19,119,0.17599999904632568,,,,,
1.7993172407150269,0.30480000376701355,20,125,,,,,,
,,20,125,0.17127272486686707,,,,,
1.7289026975631714,0.3224000036716461,21,131,,,,,,
,,21,131,0.21454545855522156,,,,,
1.8288047313690186,0.29840001463890076,22,137,,,,,,
,,22,137,0.20000000298023224,,,,,
1.7138359546661377,0.35440000891685486,23,143,,,,,,
,,23,143,0.19599999487400055,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,
,,24,149,,,,1.9215238094329834,,
1.7987220287322998,0.3495999872684479,24,149,,,,,,
,,24,149,0.19072727859020233,,,,,
1.6859984397888184,0.30000001192092896,25,155,,,,,,
,,25,155,0.2014545500278473,,,,,
1.8596842288970947,0.3240000009536743,26,161,,,,,,
,,26,161,0.21927273273468018,,,,,
1.6938402652740479,0.3495999872684479,27,167,,,,,,
,,27,167,0.21890908479690552,,,,,
1.675519585609436,0.36399999260902405,28,173,,,,,,
,,28,173,0.2141818255186081,,,,,
1.6959015130996704,0.3856000006198883,29,179,,,,,,
,,29,179,0.23781818151474,,,,,
1.8060964345932007,0.3264000117778778,30,185,,,,,,
,,30,185,0.2343636304140091,,,,,
1.673274040222168,0.37119999527931213,31,191,,,,,,
,,31,191,0.20945455133914948,,,,,
1.6368508338928223,0.37040001153945923,32,197,,,,,,
,,32,197,0.2343636304140091,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,
,,33,199,,,,1.977898359298706,,
1.817907452583313,0.30000001192092896,33,203,,,,,,
,,33,203,0.23945455253124237,,,,,
1.769193410873413,0.36320000886917114,34,209,,,,,,
,,34,209,0.22072727978229523,,,,,
1.6663156747817993,0.3887999951839447,35,215,,,,,,
,,35,215,0.23854544758796692,,,,,
1.6192398071289062,0.3736000061035156,36,221,,,,,,
,,36,221,0.23600000143051147,,,,,
2.0050628185272217,0.2815999984741211,37,227,,,,,,
,,37,227,0.23472727835178375,,,,,
2.013385534286499,0.2808000147342682,38,233,,,,,,
,,38,233,0.2680000066757202,,,,,
1.8477972745895386,0.29120001196861267,39,239,,,,,,
,,39,239,0.22163636982440948,,,,,
1.9346513748168945,0.30239999294281006,40,245,,,,,,
,,40,245,0.23981818556785583,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,
,,41,249,,,,1.835188388824463,,
1.854857087135315,0.30720001459121704,41,251,,,,,,
,,41,251,0.26218181848526,,,,,
1.7191379070281982,0.3959999978542328,42,257,,,,,,
,,42,257,0.2303636372089386,,,,,
2.0393917560577393,0.2671999931335449,43,263,,,,,,
,,43,263,0.25781819224357605,,,,,
1.9657845497131348,0.2840000092983246,44,269,,,,,,
,,44,269,0.2605454623699188,,,,,
1.7039804458618164,0.3447999954223633,45,275,,,,,,
,,45,275,0.2556363642215729,,,,,
2.0664992332458496,0.2752000093460083,46,281,,,,,,
,,46,281,0.2550909221172333,,,,,
