iteration,train_time_s,query_time_s,eig_time_s
0,21.5309,4.7878,
1,23.0273,4.8015,
2,23.5757,4.7598,
3,24.392,4.8324,
4,26.0593,4.8117,
5,25.8658,4.7437,
6,26.3007,4.6917,
7,27.1817,4.7462,
8,28.484,4.7874,
9,29.2141,4.807,
