iteration,train_time_s,query_time_s,eig_time_s
0,38.6597,7.7425,
1,44.4193,7.6427,
2,44.5431,8.0134,
3,44.2238,7.8313,
4,50.7897,7.9479,
5,59.929,8.056,
6,51.2904,7.7041,
7,48.9471,8.0058,
8,49.5943,8.0974,
9,65.5442,7.8062,
