iteration,train_time_s,query_time_s,eig_time_s
0,226.076,63.0098,58.2332
1,226.9486,110.8024,105.5297
2,228.2706,167.0957,161.7829
3,228.585,219.0461,213.6791
4,227.4281,295.141,289.6416
5,228.2212,358.2165,352.7807
6,227.8006,425.2403,419.93
7,228.217,501.8661,496.4144
8,227.9934,660.406,655.2082
9,228.5413,768.3191,762.8143
