lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,21,1.1493487358093262,0.7200000286102295,0,,,,,
,,21,,,0,0.7714285850524902,,,,
0.0001442986898059786,0.0001442986898059786,22,,,,,,,,
,,43,0.7000503540039062,0.7799999713897705,1,,,,,
,,43,,,1,0.9028571248054504,,,,
0.0001442986898059786,0.0001442986898059786,44,,,,,,,,
,,49,,,2,,0.15855804085731506,,,
,,65,0.7200741767883301,0.7799999713897705,2,,,,,
,,65,,,2,0.9257143139839172,,,,
0.0001442986898059786,0.0001442986898059786,66,,,,,,,,
,,87,0.6717338562011719,0.800000011920929,3,,,,,
,,87,,,3,0.9371428489685059,,,,
1.442986898059786e-05,1.442986898059786e-05,88,,,,,,,,
,,99,,,4,,0.37794262170791626,,,
,,109,0.6655445098876953,0.800000011920929,4,,,,,
,,109,,,4,0.9314285516738892,,,,
1.442986898059786e-05,1.442986898059786e-05,110,,,,,,,,
,,131,0.6632034778594971,0.800000011920929,5,,,,,
,,131,,,5,0.9371428489685059,,,,
1.442986898059786e-05,1.442986898059786e-05,132,,,,,,,,
,,149,,,6,,0.07470373809337616,,,
,,153,0.6646300554275513,0.800000011920929,6,,,,,
,,153,,,6,0.9428571462631226,,,,
1.442986898059786e-05,1.442986898059786e-05,154,,,,,,,,
,,175,0.6566349267959595,0.7799999713897705,7,,,,,
,,175,,,7,0.9371428489685059,,,,
1.4429868980597862e-06,1.4429868980597862e-06,176,,,,,,,,
,,197,0.6519879102706909,0.800000011920929,8,,,,,
,,197,,,8,0.9428571462631226,,,,
1.4429868980597862e-06,1.4429868980597862e-06,198,,,,,,,,
,,199,,,9,,0.07217004150152206,,,
,,219,0.6542649865150452,0.800000011920929,9,,,,,
,,219,,,9,0.9371428489685059,,,,
1.4429868980597862e-06,1.4429868980597862e-06,220,,,,,,,,
,,241,0.6605556607246399,0.800000011920929,10,,,,,
,,241,,,10,0.9371428489685059,,,,
1.4429868980597862e-06,1.4429868980597862e-06,242,,,,,,,,
,,249,,,11,,0.11860576272010803,,,
,,263,0.6522458791732788,0.800000011920929,11,,,,,
,,263,,,11,0.9428571462631226,,,,
1.4429868980597863e-07,1.4429868980597863e-07,264,,,,,,,,
,,285,0.6516227722167969,0.800000011920929,12,,,,,
,,285,,,12,0.9428571462631226,,,,
1.4429868980597863e-07,1.4429868980597863e-07,286,,,,,,,,
,,299,,,13,,0.4874451756477356,,,
,,307,0.6513038873672485,0.800000011920929,13,,,,,
,,307,,,13,0.9371428489685059,,,,
1.4429868980597863e-07,1.4429868980597863e-07,308,,,,,,,,
,,329,0.6552732586860657,0.800000011920929,14,,,,,
,,329,,,14,0.9485714435577393,,,,
1.4429868980597863e-07,1.4429868980597863e-07,330,,,,,,,,
,,349,,,15,,0.23391444981098175,,,
,,351,0.6535356640815735,0.800000011920929,15,,,,,
,,351,,,15,0.9428571462631226,,,,
1.4429868980597864e-08,1.4429868980597864e-08,352,,,,,,,,
,,373,0.652893602848053,0.800000011920929,16,,,,,
,,373,,,16,0.9428571462631226,,,,
,,374,,,17,,,0.27542644739151,0.9268888831138611,0.39466071128845215
