lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,1.1759140491485596,0,,,,,,,,,,,,,,,,,,
,,49,,0,0.481086790561676,0.8021098375320435,nan,0.9259999990463257,0.41468316316604614,0.41314300894737244,,,,,,,,,,,,
,,49,,0,,,,,,,0.6205245852470398,0.3606472909450531,0.4975000023841858,0.3447045683860779,0.3417728543281555,,,,,,,
0.0001442986898059786,0.0001442986898059786,50,,,,,,,,,,,,,,,,,,,,
,,99,0.820618212223053,1,,,,,,,,,,,,,,,,,,
,,99,,1,0.3210451006889343,0.8336611986160278,nan,0.9359999895095825,0.43734556436538696,0.4447534680366516,,,,,,,,,,,,
,,99,,1,,,,,,,0.734355628490448,nan,0.6575000286102295,0.4330877363681793,0.4185338616371155,,,,,,,
0.0001442986898059786,0.0001442986898059786,100,,,,,,,,,,,,,,,,,,,,
,,149,1.1179925203323364,2,,,,,,,,,,,,,,,,,,
,,149,,2,0.3863673806190491,0.849477231502533,nan,0.9200000166893005,0.4484337866306305,0.442086786031723,,,,,,,,,,,,
,,149,,2,,,,,,,0.7819331288337708,nan,0.6675000190734863,0.4464011788368225,0.4521442949771881,,,,,,,
0.0001442986898059786,0.0001442986898059786,150,,,,,,,,,,,,,,,,,,,,
,,199,0.8215816020965576,3,,,,,,,,,,,,,,,,,,
,,199,,3,0.23846839368343353,0.8918666839599609,nan,0.9440000057220459,0.45976805686950684,0.47428789734840393,,,,,,,,,,,,
,,199,,3,,,,,,,0.7963091731071472,nan,0.6775000095367432,0.46068158745765686,0.4628221094608307,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,200,,,,,,,,,,,,,,,,,,,,
,,249,1.1119656562805176,4,,,,,,,,,,,,,,,,,,
,,249,,4,0.2251429557800293,0.8923563361167908,nan,0.9399999976158142,0.438715398311615,0.44856128096580505,,,,,,,,,,,,
,,249,,4,,,,,,,0.8078541159629822,nan,0.6974999904632568,0.46918272972106934,0.4656549394130707,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,250,,,,,,,,,,,,,,,,,,,,
