iteration,train_time_s,query_time_s,eig_time_s
0,230.1313,4.7772,
1,229.1999,4.9225,
2,229.6881,4.9139,
3,232.0364,4.8926,
4,230.8449,4.8859,
5,231.7368,4.8573,
6,231.3871,4.8817,
7,232.6634,4.8805,
8,231.708,4.8954,
9,230.741,4.8514,
