iteration,train_time_s,query_time_s,eig_time_s
0,37.521,5.7567,
1,47.1812,5.7427,
2,43.6089,6.1626,
3,47.7039,5.7418,
4,47.758,5.9407,
5,46.4369,5.2992,
6,50.2441,5.9744,
7,50.0583,6.0469,
8,60.7863,5.9497,
9,58.5744,5.8677,
