iteration,train_time_s,query_time_s,eig_time_s
0,21.4823,15.4091,
1,22.6418,15.3412,
2,23.5829,15.4685,
3,24.5428,15.5075,
4,24.7996,15.5868,
5,26.3449,15.4911,
6,26.4451,15.6389,
7,27.5441,15.6508,
8,28.5684,15.6569,
9,28.8886,15.7444,
