lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,37,0.6298329830169678,0.8196721076965332,0,,,,,
,,37,,,0,0.8100000023841858,,,,
0.0001442986898059786,0.0001442986898059786,38,,,,,,,,
,,49,,,1,,0.23512518405914307,,,
,,75,0.6023819446563721,0.7868852615356445,1,,,,,
,,75,,,1,0.9066666960716248,,,,
0.0001442986898059786,0.0001442986898059786,76,,,,,,,,
,,99,,,2,,0.7304874062538147,,,
,,113,0.539517343044281,0.8196721076965332,2,,,,,
,,113,,,2,0.9200000166893005,,,,
0.0001442986898059786,0.0001442986898059786,114,,,,,,,,
,,149,,,3,,0.08607377856969833,,,
,,151,0.507210910320282,0.8196721076965332,3,,,,,
,,151,,,3,0.9200000166893005,,,,
1.442986898059786e-05,1.442986898059786e-05,152,,,,,,,,
,,189,0.5227113366127014,0.8196721076965332,4,,,,,
,,189,,,4,0.9300000071525574,,,,
1.442986898059786e-05,1.442986898059786e-05,190,,,,,,,,
,,199,,,5,,0.05727870389819145,,,
,,227,0.5160878896713257,0.8196721076965332,5,,,,,
,,227,,,5,0.9300000071525574,,,,
1.442986898059786e-05,1.442986898059786e-05,228,,,,,,,,
,,249,,,6,,0.31260666251182556,,,
,,265,0.4991767704486847,0.8196721076965332,6,,,,,
,,265,,,6,0.9366666674613953,,,,
1.442986898059786e-05,1.442986898059786e-05,266,,,,,,,,
,,299,,,7,,0.3405153155326843,,,
,,303,0.4997100234031677,0.8196721076965332,7,,,,,
,,303,,,7,0.9266666769981384,,,,
1.4429868980597862e-06,1.4429868980597862e-06,304,,,,,,,,
,,341,0.499752402305603,0.8196721076965332,8,,,,,
,,341,,,8,0.9366666674613953,,,,
1.4429868980597862e-06,1.4429868980597862e-06,342,,,,,,,,
,,349,,,9,,0.46546316146850586,,,
,,379,0.49788954854011536,0.8196721076965332,9,,,,,
,,379,,,9,0.9266666769981384,,,,
1.4429868980597862e-06,1.4429868980597862e-06,380,,,,,,,,
,,399,,,10,,0.06908180564641953,,,
,,417,0.4934958219528198,0.8196721076965332,10,,,,,
,,417,,,10,0.9333333373069763,,,,
1.4429868980597862e-06,1.4429868980597862e-06,418,,,,,,,,
,,449,,,11,,0.056500520557165146,,,
,,455,0.5003882646560669,0.8196721076965332,11,,,,,
,,455,,,11,0.9333333373069763,,,,
1.4429868980597863e-07,1.4429868980597863e-07,456,,,,,,,,
,,493,0.5027725696563721,0.8196721076965332,12,,,,,
,,493,,,12,0.9333333373069763,,,,
1.4429868980597863e-07,1.4429868980597863e-07,494,,,,,,,,
,,499,,,13,,0.18220336735248566,,,
,,531,0.513039767742157,0.8196721076965332,13,,,,,
,,531,,,13,0.9399999976158142,,,,
1.4429868980597863e-07,1.4429868980597863e-07,532,,,,,,,,
,,549,,,14,,0.28985580801963806,,,
,,569,0.510540246963501,0.8196721076965332,14,,,,,
,,569,,,14,0.9266666769981384,,,,
1.4429868980597863e-07,1.4429868980597863e-07,570,,,,,,,,
,,599,,,15,,0.0647696778178215,,,
,,607,0.5000162124633789,0.8196721076965332,15,,,,,
,,607,,,15,0.9300000071525574,,,,
1.4429868980597864e-08,1.4429868980597864e-08,608,,,,,,,,
,,645,0.5139030814170837,0.8196721076965332,16,,,,,
,,645,,,16,0.9366666674613953,,,,
,,646,,,17,,,0.4202990233898163,0.9306666851043701,0.39694803953170776
