iteration,train_time_s,query_time_s,eig_time_s
0,47.8865,12.9228,
1,51.4496,13.3596,
2,48.7911,13.1977,
3,48.3313,13.7242,
4,49.5862,12.9132,
5,49.8982,14.2932,
6,51.4858,15.0711,
7,54.0089,13.4659,
8,53.6229,14.1598,
9,49.6457,13.4792,
