iteration,train_time_s,query_time_s,eig_time_s
0,21.92,7.0521,
1,23.245,6.7915,
2,24.0924,6.9394,
3,24.8094,6.9092,
4,25.5001,6.8564,
5,26.4274,6.8123,
6,26.9955,6.8195,
7,27.9401,6.9476,
8,29.1379,6.8838,
9,29.205,6.824,
