val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3639538288116455,0.1151999980211258,0,5,,,,
,,0,5,0.10581818222999573,,,
2.2924859523773193,0.11840000003576279,1,11,,,,
,,1,11,0.13381817936897278,,,
3.1229090690612793,0.1624000072479248,2,17,,,,
,,2,17,0.16836363077163696,,,
,,3,18,,3.772423505783081,0.16269999742507935,0.16269999742507935
