iteration,train_time_s,query_time_s,eig_time_s
0,39.5801,5.555,
1,36.3438,5.7042,
2,62.8079,5.5343,
3,45.3082,5.4603,
4,46.5797,5.6278,
5,45.1399,5.5163,
6,46.4664,5.5048,
7,49.9538,5.7718,
8,49.3064,5.617,
9,49.0526,5.5305,
