iteration,train_time_s,query_time_s,eig_time_s
0,21.6559,89.7492,83.8783
1,22.8376,143.1439,136.9659
2,23.874,199.7716,193.4813
3,24.8389,255.7781,249.5134
4,25.6732,309.8957,303.6608
5,26.4077,384.6772,378.2684
6,27.1771,458.724,452.426
7,27.9529,513.1867,506.6788
8,28.9748,577.882,571.4254
9,29.4007,645.1588,638.754
