val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.328153371810913,0.09600000083446503,0,5,,,,
,,0,5,0.08345454186201096,,,
2.2606098651885986,0.19200000166893005,1,11,,,,
,,1,11,0.21036364138126373,,,
2.5718977451324463,0.1679999977350235,2,17,,,,
,,2,17,0.28218182921409607,,,
,,3,18,,2.24893856048584,0.1808999925851822,0.1808999925851822
