iteration,train_time_s,query_time_s,eig_time_s
0,21.5647,75.5356,69.6557
1,22.8515,144.9367,138.9021
2,23.717,200.5091,194.4488
3,24.9573,255.7229,249.6219
4,25.5322,311.4196,305.1803
5,26.4102,393.416,387.1456
6,26.8837,451.4742,445.208
7,27.9956,510.8443,504.4618
8,29.4323,572.6424,566.3086
9,29.4155,643.1989,636.9621
