iteration,train_time_s,query_time_s,eig_time_s
0,39.138,5.3653,
1,36.9944,5.3663,
2,41.301,5.6346,
3,43.301,5.3987,
4,43.8509,5.4874,
5,46.982,5.362,
6,46.3348,5.511,
7,46.9542,5.5437,
8,48.8934,5.5174,
9,56.8699,5.3495,
