iteration,train_time_s,query_time_s,eig_time_s
0,21.6423,4.9221,
1,24.0964,5.2273,
2,27.3481,5.1654,
3,28.5895,5.157,
4,29.7435,5.1767,
5,30.2242,5.14,
6,30.6192,5.1118,
7,32.1104,5.1681,
8,33.2826,5.1378,
9,33.4398,5.1312,
