iteration,train_time_s,query_time_s,eig_time_s
0,21.543,514.0262,
1,22.9395,514.847,
2,23.7326,522.8207,
3,24.5873,519.9374,
4,25.1104,520.3029,
5,25.8521,521.5714,
6,26.4928,523.707,
7,27.4903,524.961,
8,28.7518,523.772,
9,29.0917,525.3186,
