iteration,train_time_s,query_time_s,eig_time_s
0,43.8126,53.8052,
1,64.0613,84.0734,
2,68.757,131.6555,
3,80.7498,160.1214,
4,76.8062,205.1428,
5,83.6777,269.1086,
6,80.6921,315.097,
7,70.5061,372.4688,
8,69.1093,423.4082,
9,62.1102,476.3701,
