lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,12,1.4997992515563965,0.6721311211585999,0,,,,,
,,12,,,0,0.5099999904632568,,,,
0.0001442986898059786,0.0001442986898059786,13,,,,,,,,
,,25,1.0128711462020874,0.8032786846160889,1,,,,,
,,25,,,1,0.8199999928474426,,,,
0.0001442986898059786,0.0001442986898059786,26,,,,,,,,
,,38,0.6711384654045105,0.8196721076965332,2,,,,,
,,38,,,2,0.8199999928474426,,,,
0.0001442986898059786,0.0001442986898059786,39,,,,,,,,
,,49,,,3,,0.8001341819763184,,,
,,51,0.5997973680496216,0.8196721076965332,3,,,,,
,,51,,,3,0.8899999856948853,,,,
1.442986898059786e-05,1.442986898059786e-05,52,,,,,,,,
,,64,0.5594771504402161,0.8196721076965332,4,,,,,
,,64,,,4,0.8700000047683716,,,,
1.442986898059786e-05,1.442986898059786e-05,65,,,,,,,,
,,77,0.5445603132247925,0.8196721076965332,5,,,,,
,,77,,,5,0.8899999856948853,,,,
1.442986898059786e-05,1.442986898059786e-05,78,,,,,,,,
,,90,0.5435216426849365,0.8196721076965332,6,,,,,
,,90,,,6,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,91,,,,,,,,
,,99,,,7,,0.5890253782272339,,,
,,103,0.5475363731384277,0.8196721076965332,7,,,,,
,,103,,,7,0.8899999856948853,,,,
1.4429868980597862e-06,1.4429868980597862e-06,104,,,,,,,,
,,116,0.5404046773910522,0.8196721076965332,8,,,,,
,,116,,,8,0.8899999856948853,,,,
1.4429868980597862e-06,1.4429868980597862e-06,117,,,,,,,,
,,129,0.5386080145835876,0.8196721076965332,9,,,,,
,,129,,,9,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,130,,,,,,,,
,,142,0.5450388193130493,0.8196721076965332,10,,,,,
,,142,,,10,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,143,,,,,,,,
,,149,,,11,,0.18717439472675323,,,
,,155,0.5360186696052551,0.8196721076965332,11,,,,,
,,155,,,11,0.8500000238418579,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,168,0.5442070960998535,0.8196721076965332,12,,,,,
,,168,,,12,0.8899999856948853,,,,
1.4429868980597863e-07,1.4429868980597863e-07,169,,,,,,,,
,,181,0.5412381291389465,0.8196721076965332,13,,,,,
,,181,,,13,0.8899999856948853,,,,
1.4429868980597863e-07,1.4429868980597863e-07,182,,,,,,,,
,,194,0.541601836681366,0.8196721076965332,14,,,,,
,,194,,,14,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,195,,,,,,,,
,,199,,,15,,0.7208641171455383,,,
,,207,0.5450587868690491,0.8196721076965332,15,,,,,
,,207,,,15,0.8999999761581421,,,,
1.4429868980597864e-08,1.4429868980597864e-08,208,,,,,,,,
,,220,0.5410214066505432,0.8196721076965332,16,,,,,
,,220,,,16,0.8799999952316284,,,,
,,221,,,17,,,0.44086188077926636,0.9311110973358154,0.3974478840827942
