val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.303302049636841,0.10599999874830246,0,5,,,,,,,
,,0,5,0.10618181526660919,,,,,,
2.288015127182007,0.11680000275373459,1,11,,,,,,,
,,1,11,0.11381818354129791,,,,,,
2.202043056488037,0.18799999356269836,2,17,,,,,,,
,,2,17,0.12836363911628723,,,,,,
2.1532678604125977,0.17880000174045563,3,23,,,,,,,
,,3,23,0.1356363594532013,,,,,,
2.561753034591675,0.17399999499320984,4,29,,,,,,,
,,4,29,0.15836364030838013,,,,,,
3.5214545726776123,0.1656000018119812,5,35,,,,,,,
,,5,35,0.16018182039260864,,,,,,
3.2979562282562256,0.1995999962091446,6,41,,,,,,,
,,6,41,0.1645454615354538,,,,,,
2.4413328170776367,0.18240000307559967,7,47,,,,,,,
,,7,47,0.1950909048318863,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,2.1519041061401367,,,
2.0170347690582275,0.2563999891281128,8,53,,,,,,,
,,8,53,0.20399999618530273,,,,,,
2.1906707286834717,0.20759999752044678,9,59,,,,,,,
,,9,59,0.22018182277679443,,,,,,
2.379244327545166,0.21719999611377716,10,65,,,,,,,
,,10,65,0.2229090929031372,,,,,,
1.828022837638855,0.3003999888896942,11,71,,,,,,,
,,11,71,0.24581818282604218,,,,,,
1.9542371034622192,0.28679999709129333,12,77,,,,,,,
,,12,77,0.23872727155685425,,,,,,
1.7381303310394287,0.3467999994754791,13,83,,,,,,,
,,13,83,0.25036364793777466,,,,,,
1.879982829093933,0.2980000078678131,14,89,,,,,,,
,,14,89,0.2569091022014618,,,,,,
2.2019312381744385,0.26600000262260437,15,95,,,,,,,
,,15,95,0.27509090304374695,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,1.9137263298034668,,,
1.8356263637542725,0.3091999888420105,16,101,,,,,,,
,,16,101,0.2863636314868927,,,,,,
1.9209259748458862,0.2919999957084656,17,107,,,,,,,
,,17,107,0.27563637495040894,,,,,,
1.9216474294662476,0.29319998621940613,18,113,,,,,,,
,,18,113,0.2887272834777832,,,,,,
1.934808373451233,0.2639999985694885,19,119,,,,,,,
,,19,119,0.2879999876022339,,,,,,
1.6845462322235107,0.37119999527931213,20,125,,,,,,,
,,20,125,0.31618180871009827,,,,,,
2.1180479526519775,0.2624000012874603,21,131,,,,,,,
,,21,131,0.3089090883731842,,,,,,
1.9970091581344604,0.290800005197525,22,137,,,,,,,
,,22,137,0.3058181703090668,,,,,,
2.0156824588775635,0.2919999957084656,23,143,,,,,,,
,,23,143,0.33109089732170105,,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,,
,,24,149,,,,1.7606165409088135,,,
2.0245349407196045,0.2808000147342682,24,149,,,,,,,
,,24,149,0.3261818289756775,,,,,,
2.106067180633545,0.23520000278949738,25,155,,,,,,,
,,25,155,0.32363635301589966,,,,,,
1.845634937286377,0.32440000772476196,26,161,,,,,,,
,,26,161,0.33854544162750244,,,,,,
2.3768036365509033,0.23280000686645508,27,167,,,,,,,
,,27,167,0.33963635563850403,,,,,,
2.1193759441375732,0.27079999446868896,28,173,,,,,,,
,,28,173,0.34599998593330383,,,,,,
3.4386813640594482,0.17679999768733978,29,179,,,,,,,
,,29,179,0.3538181781768799,,,,,,
2.0840084552764893,0.31839999556541443,30,185,,,,,,,
,,30,185,0.3676363527774811,,,,,,
1.7364633083343506,0.3864000141620636,31,191,,,,,,,
,,31,191,0.3823636472225189,,,,,,
1.9646090269088745,0.328000009059906,32,197,,,,,,,
,,32,197,0.3659999966621399,,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,,
,,33,199,,,,1.8541887998580933,,,
1.6811331510543823,0.38999998569488525,33,203,,,,,,,
,,33,203,0.3723636269569397,,,,,,
2.173133611679077,0.2468000054359436,34,209,,,,,,,
,,34,209,0.39872726798057556,,,,,,
2.376518487930298,0.2856000065803528,35,215,,,,,,,
,,35,215,0.37781816720962524,,,,,,
1.5899838209152222,0.41920000314712524,36,221,,,,,,,
,,36,221,0.4007272720336914,,,,,,
2.1719768047332764,0.32760000228881836,37,227,,,,,,,
,,37,227,0.42236363887786865,,,,,,
1.8704322576522827,0.3723999857902527,38,233,,,,,,,
,,38,233,0.41181817650794983,,,,,,
1.5132781267166138,0.4551999866962433,39,239,,,,,,,
,,39,239,0.41490909457206726,,,,,,
1.7660319805145264,0.4228000044822693,40,245,,,,,,,
,,40,245,0.44254544377326965,,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,,
,,41,249,,,,1.4739549160003662,,,
1.9802531003952026,0.3479999899864197,41,251,,,,,,,
,,41,251,0.4485454559326172,,,,,,
2.5307655334472656,0.3515999913215637,42,257,,,,,,,
,,42,257,0.4250909090042114,,,,,,
1.725398063659668,0.3887999951839447,43,263,,,,,,,
,,43,263,0.4509090781211853,,,,,,
1.9371258020401,0.39160001277923584,44,269,,,,,,,
,,44,269,0.4694545567035675,,,,,,
1.4496413469314575,0.4819999933242798,45,275,,,,,,,
,,45,275,0.4790908992290497,,,,,,
1.8236745595932007,0.4000000059604645,46,281,,,,,,,
,,46,281,0.4423636496067047,,,,,,
1.6984128952026367,0.41679999232292175,47,287,,,,,,,
,,47,287,0.4527272582054138,,,,,,
1.9600123167037964,0.4307999908924103,48,293,,,,,,,
,,48,293,0.4763636291027069,,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,,
,,49,299,,,,1.2971972227096558,,,
2.1243274211883545,0.33480000495910645,49,299,,,,,,,
,,49,299,0.5101818442344666,,,,,,
1.513239860534668,0.5019999742507935,50,305,,,,,,,
,,50,305,0.48345455527305603,,,,,,
1.663472294807434,0.47119998931884766,51,311,,,,,,,
,,51,311,0.5040000081062317,,,,,,
1.6268850564956665,0.4244000017642975,52,317,,,,,,,
,,52,317,0.5330908894538879,,,,,,
1.7794106006622314,0.43799999356269836,53,323,,,,,,,
,,53,323,0.5323636531829834,,,,,,
1.7002031803131104,0.47600001096725464,54,329,,,,,,,
,,54,329,0.5481818318367004,,,,,,
1.8514822721481323,0.43160000443458557,55,335,,,,,,,
,,55,335,0.5592727065086365,,,,,,
1.492971658706665,0.5540000200271606,56,341,,,,,,,
,,56,341,0.5434545278549194,,,,,,
3.1455600261688232,0.3375999927520752,57,347,,,,,,,
,,57,347,0.5690909028053284,,,,,,
,,,349,,0.0849634723963284,0.0849634723963284,,,,
,,58,349,,,,1.241849660873413,,,
1.6543992757797241,0.4596000015735626,58,353,,,,,,,
,,58,353,0.5725454688072205,,,,,,
2.260967969894409,0.44679999351501465,59,359,,,,,,,
,,59,359,0.5894545316696167,,,,,,
1.870923399925232,0.4480000138282776,60,365,,,,,,,
,,60,365,0.6172727346420288,,,,,,
1.8196613788604736,0.4431999921798706,61,371,,,,,,,
,,61,371,0.6118181943893433,,,,,,
2.4271044731140137,0.41999998688697815,62,377,,,,,,,
,,62,377,0.5954545736312866,,,,,,
2.1357321739196777,0.41440001130104065,63,383,,,,,,,
,,63,383,0.6192727088928223,,,,,,
3.3013522624969482,0.3303999900817871,64,389,,,,,,,
,,64,389,0.601272702217102,,,,,,
1.7581249475479126,0.45680001378059387,65,395,,,,,,,
,,65,395,0.6156363487243652,,,,,,
,,,399,,0.07972267574208991,0.07972267574208991,,,,
,,66,399,,,,1.0398322343826294,,,
1.5512609481811523,0.545199990272522,66,401,,,,,,,
,,66,401,0.623272716999054,,,,,,
1.7766823768615723,0.44279998540878296,67,407,,,,,,,
,,67,407,0.6374545693397522,,,,,,
1.6189415454864502,0.5163999795913696,68,413,,,,,,,
,,68,413,0.6679999828338623,,,,,,
1.9244736433029175,0.5332000255584717,69,419,,,,,,,
,,69,419,0.6614545583724976,,,,,,
1.5599507093429565,0.5508000254631042,70,425,,,,,,,
,,70,425,0.6712727546691895,,,,,,
1.6173958778381348,0.548799991607666,71,431,,,,,,,
,,71,431,0.6932727098464966,,,,,,
1.9161783456802368,0.5324000120162964,72,437,,,,,,,
,,72,437,0.6881818175315857,,,,,,
1.547287106513977,0.5623999834060669,73,443,,,,,,,
,,73,443,0.697454571723938,,,,,,
,,,449,,0.07391846107779047,0.07391846107779047,,,,
,,74,449,,,,0.8854594230651855,,,
1.5783940553665161,0.5667999982833862,74,449,,,,,,,
,,74,449,0.6914545297622681,,,,,,
3.1472344398498535,0.3952000141143799,75,455,,,,,,,
,,75,455,0.6958181858062744,,,,,,
1.5259044170379639,0.5884000062942505,76,461,,,,,,,
,,76,461,0.7018181681632996,,,,,,
1.882783055305481,0.5303999781608582,77,467,,,,,,,
,,77,467,0.7312727570533752,,,,,,
2.174309492111206,0.5004000067710876,78,473,,,,,,,
,,78,473,0.7118181586265564,,,,,,
1.8650315999984741,0.5440000295639038,79,479,,,,,,,
,,79,479,0.7265454530715942,,,,,,
1.4794950485229492,0.5712000131607056,80,485,,,,,,,
,,80,485,0.7330909371376038,,,,,,
2.0712695121765137,0.5320000052452087,81,491,,,,,,,
,,81,491,0.7514545321464539,,,,,,
1.7557560205459595,0.5771999955177307,82,497,,,,,,,
,,82,497,0.7301818132400513,,,,,,
,,,499,,0.0676608521140981,0.0676608521140981,,,,
,,83,499,,,,0.7858442068099976,,,
1.7256380319595337,0.5163999795913696,83,503,,,,,,,
,,83,503,0.7447272539138794,,,,,,
1.958619475364685,0.5360000133514404,84,509,,,,,,,
,,84,509,0.7345454692840576,,,,,,
2.3872220516204834,0.462799996137619,85,515,,,,,,,
,,85,515,0.7687272429466248,,,,,,
1.7943873405456543,0.5515999794006348,86,521,,,,,,,
,,86,521,0.762363612651825,,,,,,
1.8589097261428833,0.5472000241279602,87,527,,,,,,,
,,87,527,0.75,,,,,,
1.7616230249404907,0.5627999901771545,88,533,,,,,,,
,,88,533,0.7474545240402222,,,,,,
2.5207481384277344,0.49480000138282776,89,539,,,,,,,
,,89,539,0.7456363439559937,,,,,,
1.8627642393112183,0.5600000023841858,90,545,,,,,,,
,,90,545,0.7763636112213135,,,,,,
,,,549,,0.06106846702727173,0.06106846702727173,,,,
,,91,549,,,,0.5893117189407349,,,
1.4973047971725464,0.5771999955177307,91,551,,,,,,,
,,91,551,0.7814545631408691,,,,,,
1.2985814809799194,0.6087999939918518,92,557,,,,,,,
,,92,557,0.8016363382339478,,,,,,
2.862870454788208,0.4431999921798706,93,563,,,,,,,
,,93,563,0.7890909314155579,,,,,,
2.529217481613159,0.483599990606308,94,569,,,,,,,
,,94,569,0.7872727513313293,,,,,,
1.8942843675613403,0.5555999875068665,95,575,,,,,,,
,,95,575,0.7863636612892151,,,,,,
1.424865484237671,0.6284000277519226,96,581,,,,,,,
,,96,581,0.7969090938568115,,,,,,
1.9798375368118286,0.4936000108718872,97,587,,,,,,,
,,97,587,0.8127272725105286,,,,,,
1.9091742038726807,0.5576000213623047,98,593,,,,,,,
,,98,593,0.7969090938568115,,,,,,
,,,599,,0.05426626995309123,0.05426626995309123,,,,
,,99,599,,,,0.5365391373634338,,,
1.5222386121749878,0.603600025177002,99,599,,,,,,,
,,99,599,0.8096363544464111,,,,,,
1.9990605115890503,0.5335999727249146,100,605,,,,,,,
,,100,605,0.8034545183181763,,,,,,
1.8119930028915405,0.6104000210762024,101,611,,,,,,,
,,101,611,0.8156363368034363,,,,,,
1.5333762168884277,0.6335999965667725,102,617,,,,,,,
,,102,617,0.8292727470397949,,,,,,
2.188690423965454,0.5392000079154968,103,623,,,,,,,
,,103,623,0.8294545412063599,,,,,,
