iteration,train_time_s,query_time_s,eig_time_s
0,228.8111,4.6817,
1,229.2533,4.8138,
2,229.5473,4.9037,
3,230.1266,4.8444,
4,229.8109,4.8192,
5,230.7251,4.8747,
6,231.6785,4.7933,
7,231.0214,4.8093,
8,231.1918,4.8337,
9,229.9191,4.8171,
