lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,31,0.646538257598877,0.8571428656578064,0,,,,,
,,31,,,0,0.7559999823570251,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,
,,49,,,1,,0.1657784879207611,,,
,,63,0.3829464912414551,0.875,1,,,,,
,,63,,,1,0.9120000004768372,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,
,,95,0.4539215564727783,0.8571428656578064,2,,,,,
,,95,,,2,0.8880000114440918,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,
,,99,,,3,,0.08352667093276978,,,
,,127,0.3076855540275574,0.8928571343421936,3,,,,,
,,127,,,3,0.9079999923706055,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,
,,149,,,4,,0.4708647131919861,,,
,,159,0.2827768921852112,0.8928571343421936,4,,,,,
,,159,,,4,0.9200000166893005,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,
,,191,0.2778324484825134,0.8928571343421936,5,,,,,
,,191,,,5,0.9079999923706055,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,
,,199,,,6,,0.8663234710693359,,,
,,223,0.2752242386341095,0.8928571343421936,6,,,,,
,,223,,,6,0.9079999923706055,,,,
1.442986898059786e-05,1.442986898059786e-05,224,,,,,,,,
,,249,,,7,,0.08034642040729523,,,
,,255,0.298936665058136,0.8928571343421936,7,,,,,
,,255,,,7,0.8920000195503235,,,,
1.4429868980597862e-06,1.4429868980597862e-06,256,,,,,,,,
,,287,0.288002073764801,0.8928571343421936,8,,,,,
,,287,,,8,0.9079999923706055,,,,
1.4429868980597862e-06,1.4429868980597862e-06,288,,,,,,,,
,,299,,,9,,0.4142303466796875,,,
,,319,0.28939226269721985,0.8928571343421936,9,,,,,
,,319,,,9,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,320,,,,,,,,
,,349,,,10,,0.8036969900131226,,,
,,351,0.3028317391872406,0.8928571343421936,10,,,,,
,,351,,,10,0.9039999842643738,,,,
1.4429868980597862e-06,1.4429868980597862e-06,352,,,,,,,,
,,383,0.2817288637161255,0.8928571343421936,11,,,,,
,,383,,,11,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,384,,,,,,,,
,,399,,,12,,0.32936692237854004,,,
,,415,0.29508835077285767,0.8928571343421936,12,,,,,
,,415,,,12,0.9200000166893005,,,,
1.4429868980597863e-07,1.4429868980597863e-07,416,,,,,,,,
,,447,0.27448663115501404,0.8928571343421936,13,,,,,
,,447,,,13,0.9120000004768372,,,,
1.4429868980597863e-07,1.4429868980597863e-07,448,,,,,,,,
,,449,,,14,,0.1021597608923912,,,
,,479,0.2895739674568176,0.8928571343421936,14,,,,,
,,479,,,14,0.9240000247955322,,,,
1.4429868980597863e-07,1.4429868980597863e-07,480,,,,,,,,
,,499,,,15,,0.15510743856430054,,,
,,511,0.28448179364204407,0.8928571343421936,15,,,,,
,,511,,,15,0.9160000085830688,,,,
1.4429868980597864e-08,1.4429868980597864e-08,512,,,,,,,,
,,543,0.2680215537548065,0.8928571343421936,16,,,,,
,,543,,,16,0.9200000166893005,,,,
,,544,,,17,,,0.24977926909923553,0.9306666851043701,0.39831268787384033
