iteration,train_time_s,query_time_s,eig_time_s
0,21.7341,90.5403,84.6566
1,22.8912,144.6386,138.6015
2,23.8361,203.1983,196.7239
3,24.8307,253.4268,246.6932
4,25.6168,313.7333,307.453
5,26.4239,389.2538,382.7704
6,26.948,455.6415,449.2532
7,28.0827,515.0598,508.6436
8,28.9275,582.0578,575.6514
9,29.5283,649.3773,643.0259
