iteration,train_time_s,query_time_s,eig_time_s
0,27.4397,98.7138,83.7244
1,30.6121,153.1411,137.6588
2,31.4809,210.9005,195.1179
3,32.7821,264.4528,248.5331
4,33.3656,317.6667,301.5987
5,34.4472,396.4046,380.2674
6,35.0088,460.1067,443.9212
7,36.4713,519.2828,502.8852
8,37.2484,583.6179,567.1416
9,37.9637,652.2766,635.743
