iteration,train_time_s,query_time_s,eig_time_s
0,21.656,6.8832,
1,23.0454,6.9119,
2,24.0026,6.7436,
3,24.6585,6.8198,
4,24.8289,6.8373,
5,26.1906,6.7505,
6,26.7062,6.8119,
7,27.6561,6.8568,
8,28.6533,6.8509,
9,29.0705,6.8576,
