iteration,train_time_s,query_time_s,eig_time_s
0,41.6321,5.7955,
1,40.5928,5.9277,
2,42.8657,5.7315,
3,45.156,5.7858,
4,48.4505,5.9742,
5,47.5967,5.9492,
6,44.9607,5.8645,
7,46.3844,5.8733,
8,52.5793,5.87,
9,53.8163,6.0635,
