iteration,train_time_s,query_time_s,eig_time_s
0,230.6353,4.73,
1,228.8253,4.8659,
2,230.2519,4.8524,
3,230.1927,4.8165,
4,229.9961,4.8246,
5,232.2987,4.8276,
6,231.1929,4.8422,
7,230.6236,4.8372,
8,232.0367,4.8568,
9,230.7536,4.8645,
